Manufacturer,Name,Speed,Glide,Turn,Fade,Diameter,Height,RimDepth,RimWidth,Purchase Url
Millennium,Sentinel MF,5.0,4.1,0.0,4.0,21.7,2.1,1.2,1.3,https://infinitediscs.com/Millennium-Sentinel-MF?tag=3c8c6529
Millennium,Taurus,4.0,4.0,-0.1,3.8,21.7,2.0,1.5,19.0,https://infinitediscs.com/Millennium-Taurus?tag=3c8c6529
Millennium,Omega,2.0,3.0,-0.9,1.0,21.1,2.0,1.5,0.9,https://infinitediscs.com/Millennium-Omega?tag=3c8c6529
Millennium,Omega 4,2.9,3.0,0.0,1.1,21.1,2.1,1.0,1.5,https://infinitediscs.com/Millennium-Omega 4?tag=3c8c6529
Millennium,Omega AP,2.0,3.0,0.0,0.0,21.1,2.0,1.5,0.9,https://infinitediscs.com/Millennium-Omega-AP?tag=3c8c6529
Millennium,Omega AP Big Bead,2.0,3.0,0.0,0.0,21.2,2.1,1.5,0.9,https://infinitediscs.com/Millennium-Omega-AP-Big-Bead?tag=3c8c6529
Millennium,Omega Big Bead,2.0,3.0,-1.0,1.0,21.1,2.0,1.5,0.9,https://infinitediscs.com/Millennium-Omega-Big-Bead?tag=3c8c6529
Millennium,Omega Driver,3.0,2.0,0.0,1.9,21.1,2.0,0.9,1.5,https://infinitediscs.com/Millennium-Omega-Driver?tag=3c8c6529
Millennium,Omega SuperSoft,2.0,3.0,-0.9,1.0,21.1,2.0,1.5,0.9,https://infinitediscs.com/Millennium-Omega-SuperSoft?tag=3c8c6529
Mint-Discs,Freetail,10.0,6.0,-3.2,1.8,21.1,1.7,1.2,2.0,https://infinitediscs.com/Mint-Discs-Freetail?tag=3c8c6529
Mint-Discs,Longhorn,11.0,4.1,-1.0,3.0,21.3,1.5,1.2,2.1,https://infinitediscs.com/Mint-Discs-Longhorn?tag=3c8c6529
Mint-Discs,Phoenix,1.0,1.0,0.0,0.0,21.2,1.5,1.2,2.0,https://infinitediscs.com/Mint-Discs-Phoenix?tag=3c8c6529
Mint-Discs,Alpha,8.1,4.2,0.0,2.0,21.1,2.1,1.2,2.0,https://infinitediscs.com/Mint-Discs-Alpha?tag=3c8c6529
Mint-Discs,Grackle,1.0,1.0,0.0,0.0,21.3,1.6,1.2,1.9,https://infinitediscs.com/Mint-Discs-Grackle?tag=3c8c6529
Mint-Discs,Jackalope,8.0,5.0,-1.9,1.0,0.0,0.0,0.0,0.0,https://infinitediscs.com/Mint-Discs-Jackalope?tag=3c8c6529
Mint-Discs,Bobcat,5.0,4.3,0.0,2.6,2.4,1.9,1.4,1.4,https://infinitediscs.com/Mint-Discs-Bobcat?tag=3c8c6529
Mint-Discs,Mustang,5.0,4.9,-0.1,1.8,21.5,1.6,1.3,1.4,https://infinitediscs.com/Mint-Discs-Mustang?tag=3c8c6529
Mint-Discs,Bullet,2.0,3.0,0.0,1.0,21.2,1.8,1.5,1.1,https://infinitediscs.com/Mint-Discs-Bullet?tag=3c8c6529
Mint-Discs,Profit,3.0,3.0,0.0,1.3,21.1,1.9,1.6,1.1,https://infinitediscs.com/Mint-Discs-Profit?tag=3c8c6529
Plastic-Addicts,Intervention,12.1,4.9,-0.9,4.0,21.2,1.3,1.1,2.3,https://infinitediscs.com/Plastic-Addicts-Intervention?tag=3c8c6529
Plastic-Addicts,Habit,3.0,5.1,-1.2,0.0,22.1,2.1,1.6,1.0,https://infinitediscs.com/Plastic-Addicts-Habit?tag=3c8c6529
Prodigy,D Model OS,13.0,5.0,0.0,3.8,21.0,1.5,1.1,2.2,https://infinitediscs.com/Prodigy-D-Model-OS?tag=3c8c6529
Prodigy,D Model S,13.0,5.9,-0.2,2.0,21.0,1.6,1.2,2.2,https://infinitediscs.com/Prodigy-D-Model-S?tag=3c8c6529
Prodigy,D Model US,12.4,5.9,-3.4,1.1,21.2,1.8,1.1,2.3,https://infinitediscs.com/Prodigy-D-Model-US?tag=3c8c6529
Prodigy,D Model US+,1.0,1.0,0.0,0.0,21.0,1.8,1.1,2.2,https://infinitediscs.com/Prodigy-D-Model-US-Plus?tag=3c8c6529
Prodigy,D Model US++,1.0,1.0,0.0,0.0,21.0,1.7,1.1,2.2,https://infinitediscs.com/Prodigy-D-Model-US-Plus-Plus?tag=3c8c6529
Prodigy,D1,12.3,5.1,-0.2,2.8,21.0,1.9,1.2,2.3,https://infinitediscs.com/Prodigy-D1?tag=3c8c6529
Prodigy,D1 Max,12.0,5.0,-0.2,2.9,21.0,1.6,1.2,2.3,https://infinitediscs.com/Prodigy-D1-Max?tag=3c8c6529
Prodigy,D2 ,12.2,5.9,-1.0,2.9,21.0,1.9,1.2,2.3,https://infinitediscs.com/Prodigy-D2-?tag=3c8c6529
Prodigy,D2 Max,11.9,5.8,-1.0,2.9,21.1,1.9,1.2,2.4,https://infinitediscs.com/Prodigy-D2-Max?tag=3c8c6529
Prodigy,D3,12.4,5.9,-2.0,2.1,21.0,1.7,1.2,2.3,https://infinitediscs.com/Prodigy-D3?tag=3c8c6529
Prodigy,D3 Max,12.0,5.8,-2.4,1.7,21.1,1.8,1.2,2.4,https://infinitediscs.com/Prodigy-D3-Max?tag=3c8c6529
Prodigy,D4,12.2,5.9,-2.9,2.1,21.0,1.9,1.2,2.3,https://infinitediscs.com/Prodigy-D4?tag=3c8c6529
Prodigy,D4 Max,12.0,6.0,-3.9,1.0,21.0,1.9,1.2,2.4,https://infinitediscs.com/Prodigy-D4-Max?tag=3c8c6529
Prodigy,D5,12.3,5.9,-3.6,2.1,21.1,1.6,1.2,2.4,https://infinitediscs.com/Prodigy-D5?tag=3c8c6529
Prodigy,D6,12.2,6.0,-4.0,1.0,21.0,1.6,1.2,2.4,https://infinitediscs.com/Prodigy-D6?tag=3c8c6529
Prodigy,X1,12.9,3.0,0.0,4.9,21.2,1.5,1.2,2.3,https://infinitediscs.com/Prodigy-X1?tag=3c8c6529
Prodigy,X2,12.8,4.3,-0.1,3.8,21.1,1.8,1.1,2.2,https://infinitediscs.com/Prodigy-X2?tag=3c8c6529
Prodigy,X3,11.9,5.0,-1.0,2.1,21.1,1.7,1.1,2.2,https://infinitediscs.com/Prodigy-X3?tag=3c8c6529
Prodigy,X4,12.7,5.0,-2.3,2.0,21.2,1.7,1.1,2.3,https://infinitediscs.com/Prodigy-X4?tag=3c8c6529
Prodigy,X5,13.0,5.0,-3.8,1.2,21.1,1.9,1.1,2.2,https://infinitediscs.com/Prodigy-X5?tag=3c8c6529
Prodigy,F Model OS,10.0,5.0,1.4,3.6,21.3,1.5,1.1,2.1,https://infinitediscs.com/Prodigy-F-Model-OS?tag=3c8c6529
Prodigy,F Model OS+,1.0,1.0,0.0,0.0,21.2,1.7,1.1,2.1,https://infinitediscs.com/Prodigy-F-Model-OS-Plus?tag=3c8c6529
Prodigy,F Model S,10.0,4.9,0.3,2.9,21.0,1.5,1.2,2.0,https://infinitediscs.com/Prodigy-F-Model-S?tag=3c8c6529
Prodigy,F Model US,10.0,4.9,-1.4,1.6,21.3,1.5,1.1,2.1,https://infinitediscs.com/Prodigy-F-Model-US?tag=3c8c6529
Prodigy,F1,7.0,4.1,-0.1,2.8,21.3,1.5,1.1,1.8,https://infinitediscs.com/Prodigy-F1?tag=3c8c6529
Prodigy,F2,7.1,4.8,-1.1,2.8,21.1,1.6,1.2,2.0,https://infinitediscs.com/Prodigy-F2?tag=3c8c6529
Prodigy,F3,7.0,5.0,-1.0,2.0,21.3,1.5,1.1,1.8,https://infinitediscs.com/Prodigy-F3?tag=3c8c6529
Prodigy,F5,7.0,5.0,-1.9,1.1,21.3,1.9,1.2,1.8,https://infinitediscs.com/Prodigy-F5?tag=3c8c6529
Prodigy,F7,7.0,5.0,-3.0,0.9,21.3,1.5,1.1,1.8,https://infinitediscs.com/Prodigy-F7?tag=3c8c6529
Prodigy,FX-2,9.1,4.0,-0.6,3.1,21.1,1.6,1.2,2.0,https://infinitediscs.com/Prodigy-FX-2?tag=3c8c6529
Prodigy,H1 V2,10.8,4.0,0.0,3.0,21.4,1.6,1.2,2.0,https://infinitediscs.com/Prodigy-H1-V2?tag=3c8c6529
Prodigy,H2 V2,10.9,4.9,-0.2,2.4,21.4,1.6,1.2,2.0,https://infinitediscs.com/Prodigy-H2-V2?tag=3c8c6529
Prodigy,H3 V2,10.7,5.0,-1.0,2.1,21.3,1.8,1.2,2.0,https://infinitediscs.com/Prodigy-H3-V2?tag=3c8c6529
Prodigy,H4 V2,10.2,5.0,-2.0,1.5,21.3,1.5,1.2,2.1,https://infinitediscs.com/Prodigy-H4-V2?tag=3c8c6529
Prodigy,H5,9.0,5.0,-2.9,1.0,21.3,1.7,1.2,2.0,https://infinitediscs.com/Prodigy-H5?tag=3c8c6529
Prodigy,M Model OS,5.9,4.1,-0.9,2.7,22.0,1.9,1.5,1.2,https://infinitediscs.com/Prodigy-M-Model-OS?tag=3c8c6529
Prodigy,M Model S,5.9,4.1,-0.1,2.7,21.7,2.0,1.5,1.3,https://infinitediscs.com/Prodigy-M-Model-S?tag=3c8c6529
Prodigy,M Model US,4.0,5.0,-1.1,0.9,21.8,1.9,1.5,1.3,https://infinitediscs.com/Prodigy-M-Model-US?tag=3c8c6529
Prodigy,M1,5.0,4.0,0.0,2.7,21.7,2.0,1.3,1.4,https://infinitediscs.com/Prodigy-M1?tag=3c8c6529
Prodigy,M2,5.0,4.0,-0.1,2.0,21.7,2.0,1.3,1.4,https://infinitediscs.com/Prodigy-M2?tag=3c8c6529
Prodigy,M3,5.0,5.0,-0.9,2.0,21.7,1.9,1.3,1.4,https://infinitediscs.com/Prodigy-M3?tag=3c8c6529
Prodigy,M4,5.0,4.9,-1.1,1.0,21.7,2.0,1.3,1.4,https://infinitediscs.com/Prodigy-M4?tag=3c8c6529
Prodigy,M5,5.0,5.0,-3.0,0.9,21.7,2.2,1.3,1.3,https://infinitediscs.com/Prodigy-M5?tag=3c8c6529
Prodigy,MX-3,5.0,4.1,-0.2,1.8,21.7,1.9,1.3,1.4,https://infinitediscs.com/Prodigy-MX-3?tag=3c8c6529
Prodigy,A1,3.2,2.8,0.1,3.2,21.0,2.0,1.3,1.4,https://infinitediscs.com/Prodigy-A1?tag=3c8c6529
Prodigy,A2,4.0,3.6,0.1,3.1,21.0,1.9,1.2,1.4,https://infinitediscs.com/Prodigy-A2?tag=3c8c6529
Prodigy,A3,4.0,3.8,0.0,3.1,21.0,1.9,1.2,1.4,https://infinitediscs.com/Prodigy-A3?tag=3c8c6529
Prodigy,A4,4.0,3.9,-0.8,2.0,21.0,2.0,1.3,1.4,https://infinitediscs.com/Prodigy-A4?tag=3c8c6529
Prodigy,P Model S,3.0,4.9,0.0,1.8,21.3,1.9,1.2,1.0,https://infinitediscs.com/Prodigy-P-Model-S?tag=3c8c6529
Prodigy,P Model US,3.0,4.7,-0.8,1.1,21.3,2.0,1.5,1.1,https://infinitediscs.com/Prodigy-P-Model-US?tag=3c8c6529
Prodigy,PA-1,3.0,3.0,0.0,2.0,21.0,1.9,1.4,1.0,https://infinitediscs.com/Prodigy-PA-1?tag=3c8c6529
Prodigy,PA-2,3.0,3.0,0.0,1.2,21.1,1.9,1.4,1.0,https://infinitediscs.com/Prodigy-PA-2?tag=3c8c6529
Prodigy,PA-3,3.0,4.0,0.0,1.1,21.1,1.9,1.0,1.4,https://infinitediscs.com/Prodigy-PA-3?tag=3c8c6529
Prodigy,PA-4,3.0,3.1,-0.9,0.9,21.0,1.9,1.4,1.0,https://infinitediscs.com/Prodigy-PA-4?tag=3c8c6529
Prodiscus,Fasti,13.0,4.1,-2.2,2.6,21.1,1.5,1.1,2.4,https://infinitediscs.com/Prodiscus-Fasti?tag=3c8c6529
Prodiscus,Legenda,13.0,5.1,-1.0,2.0,21.1,1.5,1.1,2.4,https://infinitediscs.com/Prodiscus-Legenda?tag=3c8c6529
Prodiscus,Razeri,12.0,5.0,0.0,2.9,21.1,1.5,1.1,2.3,https://infinitediscs.com/Prodiscus-Razeri?tag=3c8c6529
Prodiscus,Slaidi,11.9,5.0,0.0,3.0,21.1,2.0,1.2,2.2,https://infinitediscs.com/Prodiscus-Slaidi?tag=3c8c6529
Prodiscus,Titan,9.8,4.1,0.0,3.0,21.2,1.6,1.2,1.9,https://infinitediscs.com/Prodiscus-Titan?tag=3c8c6529
Prodiscus,Flipperi,9.0,3.1,-3.2,0.0,21.2,1.7,1.2,2.0,https://infinitediscs.com/Prodiscus-Flipperi?tag=3c8c6529
Prodiscus,Laseri,9.5,5.8,-1.2,1.1,21.1,1.6,1.1,1.9,https://infinitediscs.com/Prodiscus-Laseri?tag=3c8c6529
Prodiscus,Respecti,8.0,4.0,0.1,2.2,21.0,1.8,1.3,1.9,https://infinitediscs.com/Prodiscus-Respecti?tag=3c8c6529
Prodiscus,Rocket,9.0,4.0,0.0,3.0,21.2,1.7,1.3,1.9,https://infinitediscs.com/Prodiscus-Rocket?tag=3c8c6529
Prodiscus,Troija,7.0,3.0,-3.0,2.0,21.7,2.1,1.4,1.5,https://infinitediscs.com/Prodiscus-Troija?tag=3c8c6529
Prodiscus,Midari,5.0,4.1,-0.8,1.9,21.6,1.8,1.5,1.4,https://infinitediscs.com/Prodiscus-Midari?tag=3c8c6529
Prodiscus,STARi,5.1,4.0,-2.2,0.9,21.6,1.9,1.4,1.3,https://infinitediscs.com/Prodiscus-STARi?tag=3c8c6529
Prodiscus,Jokeri,4.0,3.1,0.0,2.1,21.1,1.8,1.5,1.1,https://infinitediscs.com/Prodiscus-Jokeri?tag=3c8c6529
Prodiscus,Sparta,3.0,3.2,0.0,0.5,21.3,2.0,1.6,1.0,https://infinitediscs.com/Prodiscus-Sparta?tag=3c8c6529
Quest-AT,Odyssey Distance Driver,12.0,5.0,-3.0,1.0,21.3,2.5,1.5,2.3,https://infinitediscs.com/Quest-AT-Odyssey-Distance-Driver?tag=3c8c6529
Quest-AT,Raging Inferno,12.5,4.1,1.8,2.0,21.1,1.9,1.1,2.1,https://infinitediscs.com/Quest-AT-Raging-Inferno?tag=3c8c6529
Quest-AT,T-Bone,8.0,8.0,-1.0,1.0,21.2,1.6,1.2,1.9,https://infinitediscs.com/Quest-AT-T-Bone?tag=3c8c6529
Quest-AT,10 Meter Brick,2.0,2.0,0.0,0.0,21.4,1.8,1.3,0.3,https://infinitediscs.com/Quest-AT-10 Meter Brick?tag=3c8c6529
Quest-AT,10 Meter Crossfire,2.5,2.0,-1.0,1.0,21.2,2.1,1.4,1.2,https://infinitediscs.com/Quest-AT-10-Meter-Crossfire?tag=3c8c6529
Quest-AT,Crossfire,4.0,8.0,-1.0,1.9,21.2,2.0,1.4,1.2,https://infinitediscs.com/Quest-AT-Crossfire?tag=3c8c6529
Quest-AT,Turbo Putt,3.8,1.0,-1.8,2.1,22.5,2.0,1.1,1.5,https://infinitediscs.com/Quest-AT-Turbo-Putt?tag=3c8c6529
Quest-AT,Turbo Putt II,4.0,2.0,-1.0,2.0,21.1,2.0,1.5,1.2,https://infinitediscs.com/Quest-AT-Turbo-Putt-II?tag=3c8c6529
RPM-Discs,Kahu,13.0,5.0,-1.5,2.9,21.0,1.5,1.1,2.4,https://infinitediscs.com/RPM-Discs-Kahu?tag=3c8c6529
RPM-Discs,Kahu OS,13.0,4.9,0.0,3.0,21.0,1.5,1.1,2.4,https://infinitediscs.com/RPM-Discs-Kahu-OS?tag=3c8c6529
RPM-Discs,Kahu XG,13.0,5.2,-1.5,2.8,21.0,1.5,3.0,2.4,https://infinitediscs.com/RPM-Discs-Kahu-XG?tag=3c8c6529
RPM-Discs,Kiwi,9.8,4.1,-0.5,2.9,21.1,1.4,1.2,2.0,https://infinitediscs.com/RPM-Discs-Kiwi?tag=3c8c6529
RPM-Discs,Kotare,12.0,4.9,0.0,3.0,21.2,1.5,1.5,2.3,https://infinitediscs.com/RPM-Discs-Kotare?tag=3c8c6529
RPM-Discs,Huia,7.0,5.0,-0.1,2.0,21.2,1.9,1.2,1.8,https://infinitediscs.com/RPM-Discs-Huia?tag=3c8c6529
RPM-Discs,Pekapeka,9.0,5.1,-2.9,1.0,21.2,1.5,1.1,2.1,https://infinitediscs.com/RPM-Discs-Pekapeka?tag=3c8c6529
RPM-Discs,Taniwha,10.0,5.0,-2.1,1.8,21.1,1.4,1.2,2.0,https://infinitediscs.com/RPM-Discs-Taniwha?tag=3c8c6529
RPM-Discs,Kea,4.8,4.6,0.0,3.0,21.2,1.9,1.4,1.4,https://infinitediscs.com/RPM-Discs-Kea?tag=3c8c6529
RPM-Discs,Kotuku,5.0,4.9,0.0,2.1,21.7,1.7,1.4,1.4,https://infinitediscs.com/RPM-Discs-Kotuku?tag=3c8c6529
RPM-Discs,Piwakawaka,4.5,5.5,-0.7,0.3,21.8,2.0,1.2,1.3,https://infinitediscs.com/RPM-Discs-Piwakawaka?tag=3c8c6529
RPM-Discs,TeMoko,3.0,4.0,0.0,0.0,23.7,2.9,2.3,0.7,https://infinitediscs.com/RPM-Discs-TeMoko?tag=3c8c6529
RPM-Discs,Ruru,3.0,3.1,-0.1,1.0,21.0,2.3,1.6,1.0,https://infinitediscs.com/RPM-Discs-Ruru?tag=3c8c6529
RPM-Discs,Tui,3.0,4.1,-1.1,0.0,21.1,1.8,1.4,0.9,https://infinitediscs.com/RPM-Discs-Tui?tag=3c8c6529
Reptilian-Disc-Golf,Ptero,7.0,5.0,-1.0,1.0,21.2,1.7,1.1,1.8,https://infinitediscs.com/Reptilian-Disc-Golf-Ptero?tag=3c8c6529
Reptilian-Disc-Golf,Tyrant,7.1,3.2,0.0,2.7,21.2,1.4,1.1,1.8,https://infinitediscs.com/Reptilian-Disc-Golf-Tyrant?tag=3c8c6529
Reptilian-Disc-Golf,Velociraptor,9.0,4.0,0.0,2.5,21.0,2.0,1.6,2.0,https://infinitediscs.com/Reptilian-Disc-Golf-Velociraptor?tag=3c8c6529
Reptilian-Disc-Golf,Gila,5.0,4.0,-0.1,3.0,21.0,1.6,1.2,1.4,https://infinitediscs.com/Reptilian-Disc-Golf-Gila?tag=3c8c6529
Reptilian-Disc-Golf,Stego,3.0,1.0,1.1,4.3,21.3,1.8,1.2,1.0,https://infinitediscs.com/Reptilian-Disc-Golf-Stego?tag=3c8c6529
Reptilian-Disc-Golf,Scale,2.0,1.2,0.0,2.9,21.0,2.2,1.5,1.0,https://infinitediscs.com/Reptilian-Disc-Golf-Scale?tag=3c8c6529
Reptilian-Disc-Golf,Serpent,2.0,2.0,0.0,0.1,21.0,2.2,1.0,1.5,https://infinitediscs.com/Reptilian-Disc-Golf-Serpent?tag=3c8c6529
Skyquest,Lucky 13,10.0,5.0,-3.0,2.0,21.2,1.5,1.1,2.1,https://infinitediscs.com/Skyquest-Lucky-13?tag=3c8c6529
Skyquest,Medusa,10.9,5.0,-2.1,1.9,21.2,1.5,1.1,2.1,https://infinitediscs.com/Skyquest-Medusa?tag=3c8c6529
Skyquest,Chainzilla,2.0,3.0,-1.0,1.0,21.2,2.2,1.7,1.0,https://infinitediscs.com/Skyquest-Chainzilla?tag=3c8c6529
Storm-Disc-Golf,Jet Stream,12.0,5.0,-0.9,3.0,21.0,1.7,1.2,2.3,https://infinitediscs.com/Storm-Disc-Golf-Jet-Stream?tag=3c8c6529
Storm-Disc-Golf,Maelstrom,11.0,5.0,-1.0,2.9,21.4,1.7,1.1,2.2,https://infinitediscs.com/Storm-Disc-Golf-Maelstrom?tag=3c8c6529
Storm-Disc-Golf,Abyss,8.0,4.0,0.0,2.9,21.1,1.6,1.1,2.0,https://infinitediscs.com/Storm-Disc-Golf-Abyss?tag=3c8c6529
Storm-Disc-Golf,Eye,5.1,5.1,-1.1,1.0,21.9,1.8,1.2,1.4,https://infinitediscs.com/Storm-Disc-Golf-Eye?tag=3c8c6529
Storm-Disc-Golf,Wall Cloud,5.0,5.0,0.0,3.0,21.9,2.1,1.3,1.5,https://infinitediscs.com/Storm-Disc-Golf-Wall-Cloud?tag=3c8c6529
Storm-Disc-Golf,Crater,3.0,2.0,0.0,2.9,21.1,1.8,1.3,1.1,https://infinitediscs.com/Storm-Disc-Golf-Crater?tag=3c8c6529
Storm-Disc-Golf,Radar,2.0,5.0,0.0,0.5,21.1,2.0,1.5,1.0,https://infinitediscs.com/Storm-Disc-Golf-Radar?tag=3c8c6529
Streamline,Engine,1.0,1.0,0.0,0.0,21.2,1.5,1.1,2.4,https://infinitediscs.com/Streamline-Engine?tag=3c8c6529
Streamline,Flare,9.0,3.8,0.1,3.8,21.2,1.8,1.2,2.0,https://infinitediscs.com/Streamline-Flare?tag=3c8c6529
Streamline,Lift,9.0,5.0,-1.7,1.6,21.2,1.7,1.2,2.0,https://infinitediscs.com/Streamline-Lift?tag=3c8c6529
Streamline,Trace,11.0,5.0,-1.0,2.0,21.1,1.5,1.0,2.1,https://infinitediscs.com/Streamline-Trace?tag=3c8c6529
Streamline,Drift,7.0,5.1,-1.9,1.1,21.2,1.8,1.2,1.8,https://infinitediscs.com/Streamline-Drift?tag=3c8c6529
Streamline,Jet,1.0,1.0,0.0,0.0,21.2,1.5,1.1,2.2,https://infinitediscs.com/Streamline-Jet?tag=3c8c6529
Streamline,Echo,1.0,1.0,0.0,0.0,21.4,1.6,1.3,1.5,https://infinitediscs.com/Streamline-Echo?tag=3c8c6529
Streamline,Runway,5.0,4.0,0.0,3.4,21.5,1.7,1.4,1.4,https://infinitediscs.com/Streamline-Runway?tag=3c8c6529
Streamline,Pilot,2.1,4.9,-0.7,1.0,21.2,1.8,1.3,1.0,https://infinitediscs.com/Streamline-Pilot?tag=3c8c6529
Streamline,Stabilizer,3.0,4.0,0.0,2.9,21.2,1.8,1.4,1.1,https://infinitediscs.com/Streamline-Stabilizer?tag=3c8c6529
Sune-Sport,Short Slacker,10.9,5.0,-1.3,1.9,21.0,1.4,1.2,2.1,https://infinitediscs.com/Sune-Sport-Short-Slacker?tag=3c8c6529
Sune-Sport,Contrail,6.0,5.0,0.0,2.0,21.0,1.5,1.3,1.6,https://infinitediscs.com/Sune-Sport-Contrail?tag=3c8c6529
Sune-Sport,Night Trooper,7.0,5.9,-1.3,1.0,21.0,1.5,1.1,1.8,https://infinitediscs.com/Sune-Sport-Night-Trooper?tag=3c8c6529
Sune-Sport,Cirrus,3.0,3.0,0.0,1.9,21.1,1.6,1.3,1.0,https://infinitediscs.com/Sune-Sport-Cirrus?tag=3c8c6529
Sune-Sport,Mad Mission,3.0,3.1,-0.1,1.9,19.2,1.8,1.4,1.0,https://infinitediscs.com/Sune-Sport-Mad-Mission?tag=3c8c6529
Sune-Sport,Silent Cruiser,5.1,4.9,0.0,2.5,21.1,1.8,1.3,1.6,https://infinitediscs.com/Sune-Sport-Silent-Cruiser?tag=3c8c6529
Sune-Sport,Cumulus,2.0,3.0,-1.0,0.9,21.1,1.7,1.4,1.1,https://infinitediscs.com/Sune-Sport-Cumulus?tag=3c8c6529
Sune-Sport,Flow Motion,2.0,3.1,0.0,1.9,21.1,1.9,1.5,1.0,https://infinitediscs.com/Sune-Sport-Flow-Motion?tag=3c8c6529
Thought-Space-Athletics,Animus,10.4,4.6,-0.7,2.4,21.2,1.6,1.2,2.1,https://infinitediscs.com/Thought-Space-Athletics-Animus?tag=3c8c6529
Thought-Space-Athletics,Mantra,9.1,5.9,-2.1,1.0,21.2,1.7,1.2,2.0,https://infinitediscs.com/Thought-Space-Athletics-Mantra?tag=3c8c6529
Thought-Space-Athletics,Votum,9.0,5.0,-1.0,2.0,21.2,1.7,1.2,1.8,https://infinitediscs.com/Thought-Space-Athletics-Votum?tag=3c8c6529
Thought-Space-Athletics,Pathfinder,4.9,5.0,-0.2,1.0,21.5,1.7,1.3,1.4,https://infinitediscs.com/Thought-Space-Athletics-Pathfinder?tag=3c8c6529
Thought-Space-Athletics,Praxis,3.0,3.0,-0.1,0.9,21.2,1.8,1.4,1.2,https://infinitediscs.com/Thought-Space-Athletics-Praxis?tag=3c8c6529
Viking-Discs,Berserker,10.0,5.1,-3.2,1.7,21.2,1.7,1.2,2.1,https://infinitediscs.com/Viking-Discs-Berserker?tag=3c8c6529
Viking-Discs,Fenrir,1.0,1.0,0.0,0.0,21.3,1.8,1.1,2.0,https://infinitediscs.com/Viking-Discs-Fenrir?tag=3c8c6529
Viking-Discs,Odin,1.0,1.0,0.0,0.0,21.3,1.4,1.1,2.3,https://infinitediscs.com/Viking-Discs-Odin?tag=3c8c6529
Viking-Discs,Ragnarok,11.2,5.0,-1.1,1.9,21.2,2.1,1.1,2.1,https://infinitediscs.com/Viking-Discs-Ragnarok?tag=3c8c6529
Viking-Discs,Thunder God Thor,14.0,4.9,0.1,2.5,21.0,1.7,1.2,2.5,https://infinitediscs.com/Viking-Discs-Thunder-God-Thor?tag=3c8c6529
Viking-Discs,Valhalla,12.0,5.0,0.0,2.0,21.3,2.0,1.2,2.2,https://infinitediscs.com/Viking-Discs-Valhalla?tag=3c8c6529
Viking-Discs,Barbarian,7.0,4.9,0.1,2.1,21.3,1.8,1.2,1.9,https://infinitediscs.com/Viking-Discs-Barbarian?tag=3c8c6529
Viking-Discs,Cosmos,7.0,5.1,-0.4,1.0,21.0,1.6,1.1,1.8,https://infinitediscs.com/Viking-Discs-Cosmos?tag=3c8c6529
Viking-Discs,Axe,4.0,3.0,0.0,1.0,21.2,2.0,1.3,1.0,https://infinitediscs.com/Viking-Discs-Axe?tag=3c8c6529
Viking-Discs,Loki,4.0,2.0,0.0,4.0,21.4,1.9,1.3,1.5,https://infinitediscs.com/Viking-Discs-Loki?tag=3c8c6529
Viking-Discs,Nordic Warrior,4.0,4.1,0.0,2.0,21.5,2.0,1.4,1.4,https://infinitediscs.com/Viking-Discs-Nordic-Warrior?tag=3c8c6529
Viking-Discs,Knife,2.8,3.1,0.0,1.8,21.1,1.9,1.8,1.0,https://infinitediscs.com/Viking-Discs-Knife?tag=3c8c6529
Viking-Discs,Rune,2.0,4.0,0.0,0.0,21.2,2.1,1.6,1.1,https://infinitediscs.com/Viking-Discs-Rune?tag=3c8c6529
Westside,Boatman,10.8,5.1,-0.1,2.1,21.4,1.9,1.3,2.2,https://infinitediscs.com/Westside-Boatman?tag=3c8c6529
Westside,Catapult ,13.8,4.6,-0.5,3.0,21.1,1.6,1.0,2.4,https://infinitediscs.com/Westside-Catapult?tag=3c8c6529
Westside,Destiny,13.7,6.0,-2.2,2.7,21.1,1.8,1.0,2.4,https://infinitediscs.com/Westside-Destiny?tag=3c8c6529
Westside,Fortress,10.0,4.0,0.0,3.1,21.2,1.5,1.1,2.0,https://infinitediscs.com/Westside-Fortress?tag=3c8c6529
Westside,Giant,12.8,4.5,0.1,3.4,21.1,1.7,1.2,2.3,https://infinitediscs.com/Westside-Giant?tag=3c8c6529
Westside,King,13.6,5.1,-2.1,2.7,21.1,1.9,1.1,2.3,https://infinitediscs.com/Westside-King?tag=3c8c6529
Westside,Northman,10.0,5.0,-1.1,1.8,21.5,1.7,1.1,2.0,https://infinitediscs.com/Westside-Northman?tag=3c8c6529
Westside,Queen,13.7,5.1,-2.8,1.9,21.2,1.5,1.1,2.3,https://infinitediscs.com/Westside-Queen?tag=3c8c6529
Westside,Sampo,9.9,4.6,-0.6,2.1,21.2,1.9,1.2,2.1,https://infinitediscs.com/Westside-Sampo?tag=3c8c6529
Westside,Sorcerer,12.9,5.4,-0.8,2.4,21.2,1.6,1.1,2.3,https://infinitediscs.com/Westside-Sorcerer?tag=3c8c6529
Westside,Sword,11.9,5.1,-0.8,2.0,21.2,1.8,1.2,2.2,https://infinitediscs.com/Westside-Sword?tag=3c8c6529
Westside,The Adder,1.0,1.0,0.0,0.0,21.2,1.9,1.1,2.2,https://infinitediscs.com/Westside-The-Adder?tag=3c8c6529
Westside,War Horse,12.9,4.0,0.0,4.0,21.1,1.6,1.2,2.2,https://infinitediscs.com/Westside-War-Horse?tag=3c8c6529
